path,ext,size_bytes,mtime,referenced,action,action_reason
tests/test_modern_decoder_block_smoke.py,.py,4827,1780235119,True,keep_referenced,path 'tests/test_modern_decoder_block_smoke.py' appears in repo text
tests/test_modern_decoder_block_wrapper.py,.py,11251,1780235092,True,keep_referenced,path 'tests/test_modern_decoder_block_wrapper.py' appears in repo text
tests/test_modern_decoder_generation.py,.py,7119,1780282363,True,keep_referenced,path 'tests/test_modern_decoder_generation.py' appears in repo text
tests/test_modern_decoder_generation_correctness.py,.py,17335,1780903054,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_modern_decoder_inter_block_masking.py,.py,6517,1780323233,True,keep_referenced,path 'tests/test_modern_decoder_inter_block_masking.py' appears in repo text
tests/test_modern_decoder_kv_cache.py,.py,5971,1780282294,True,keep_referenced,path 'tests/test_modern_decoder_kv_cache.py' appears in repo text
tests/test_modern_decoder_low_interaction_correctness.py,.py,13038,1780906217,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_modern_decoder_model_smoke.py,.py,4626,1780282386,True,keep_referenced,path 'tests/test_modern_decoder_model_smoke.py' appears in repo text
tests/test_modern_decoder_model_wrapper.py,.py,8331,1780282330,True,keep_referenced,path 'tests/test_modern_decoder_model_wrapper.py' appears in repo text
tests/test_modern_decoder_probe.py,.py,9847,1780282812,True,keep_referenced,path 'tests/test_modern_decoder_probe.py' appears in repo text
tests/test_modern_decoder_rope_safe_low_interaction.py,.py,16413,1780908501,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_modern_decoder_spec.py,.py,9129,1780235148,True,keep_referenced,path 'tests/test_modern_decoder_spec.py' appears in repo text
tests/test_multi_session_batching.py,.py,3185,1780925748,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_multilayer_lora_security_proxy.py,.py,8407,1780381005,True,keep_referenced,path 'tests/test_multilayer_lora_security_proxy.py' appears in repo text
tests/test_multilayer_lora_training.py,.py,12326,1780380740,True,keep_referenced,path 'tests/test_multilayer_lora_training.py' appears in repo text
tests/test_nonlinear_island_probe.py,.py,3082,1780126957,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_nonlinear_island_security.py,.py,12074,1780129909,True,keep_referenced,path 'tests/test_nonlinear_island_security.py' appears in repo text
tests/test_nonlinear_islands.py,.py,8303,1780126939,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_norm_granularity_low_interaction.py,.py,14012,1780921729,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_norm_primitives.py,.py,6582,1780123129,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_norm_probe.py,.py,5959,1780123156,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_ours_runtime_api_validation.py,.py,2821,1780454643,True,keep_referenced,path 'tests/test_ours_runtime_api_validation.py' appears in repo text
tests/test_paged_kv_abstraction.py,.py,3234,1780925646,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_paper_ablation_study.py,.py,2402,1780451779,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_paper_artifact_consolidation.py,.py,7817,1780453179,True,keep_referenced,path 'tests/test_paper_artifact_consolidation.py' appears in repo text
tests/test_paper_baseline_comparison.py,.py,2810,1780451765,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_paper_claims_audit.py,.py,6821,1780400831,True,keep_referenced,path 'tests/test_paper_claims_audit.py' appears in repo text
tests/test_paper_claims_audit_v2.py,.py,5493,1780938855,True,keep_referenced,path 'tests/test_paper_claims_audit_v2.py' appears in repo text
tests/test_paper_cost_model.py,.py,3248,1780926037,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_paper_experiment_suite.py,.py,4348,1780939670,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_paper_stability_study.py,.py,1848,1780451790,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_paper_toy_tasks.py,.py,3096,1780451750,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_permutation_invariant_leakage.py,.py,10285,1780975883,True,keep_referenced,path 'tests/test_permutation_invariant_leakage.py' appears in repo text
tests/test_precision_quantization_stability.py,.py,4905,1780938420,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_real_activation_attacker.py,.py,10646,1780242469,True,keep_referenced,path 'tests/test_real_activation_attacker.py' appears in repo text
tests/test_real_activation_trace.py,.py,5772,1780242423,True,keep_referenced,path 'tests/test_real_activation_trace.py' appears in repo text
tests/test_real_token_activation_attacker.py,.py,8060,1780303494,True,keep_referenced,path 'tests/test_real_token_activation_attacker.py' appears in repo text
tests/test_real_token_inter_block_masking.py,.py,2296,1780323248,True,keep_referenced,path 'tests/test_real_token_inter_block_masking.py' appears in repo text
tests/test_real_token_trace.py,.py,5472,1780303459,True,keep_referenced,path 'tests/test_real_token_trace.py' appears in repo text
tests/test_reviewer_risk_audit.py,.py,11056,1780468796,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_rope_probe.py,.py,3596,1780195054,True,keep_referenced,path 'tests/test_rope_probe.py' appears in repo text
tests/test_runtime_boundary.py,.py,3430,1780454664,True,keep_referenced,path 'tests/test_runtime_boundary.py' appears in repo text
tests/test_security_proxy.py,.py,8651,1780049958,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_sliding_window_attention.py,.py,3429,1780938225,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_stronger_attackers.py,.py,5727,1780307119,True,keep_referenced,path 'tests/test_stronger_attackers.py' appears in repo text
tests/test_stronger_attackers_inter_block_closed.py,.py,5082,1780323289,True,keep_referenced,path 'tests/test_stronger_attackers_inter_block_closed.py' appears in repo text
tests/test_timing_sidechannel_proxy.py,.py,2885,1780307154,True,keep_referenced,path 'tests/test_timing_sidechannel_proxy.py' appears in repo text
tests/test_tiny_transformer.py,.py,2607,1779949073,True,keep_referenced,path 'tests/test_tiny_transformer.py' appears in repo text
tests/test_workload_profiler.py,.py,13054,1780023748,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_workload_profiler_compatible_islands.py,.py,10104,1780282776,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_workload_profiler_cross_architecture_islands.py,.py,12459,1780282756,True,keep_referenced,path 'tests/test_workload_profiler_cross_architecture_islands.py' appears in repo text
src/pllo/__pycache__/,,,,False,delete_candidate,low-risk junk (cache / temp / editor backup)
src/pllo/architectures/__pycache__/,,,,False,delete_candidate,low-risk junk (cache / temp / editor backup)
src/pllo/backends/__pycache__/,,,,False,delete_candidate,low-risk junk (cache / temp / editor backup)
src/pllo/cache/__pycache__/,,,,False,delete_candidate,low-risk junk (cache / temp / editor backup)
src/pllo/experiments/__pycache__/,,,,False,delete_candidate,low-risk junk (cache / temp / editor backup)
src/pllo/hf_wrappers/__pycache__/,,,,False,delete_candidate,low-risk junk (cache / temp / editor backup)
src/pllo/masks/__pycache__/,,,,False,delete_candidate,low-risk junk (cache / temp / editor backup)
src/pllo/model_zoo/__pycache__/,,,,False,delete_candidate,low-risk junk (cache / temp / editor backup)
src/pllo/ops/__pycache__/,,,,False,delete_candidate,low-risk junk (cache / temp / editor backup)
src/pllo/utils/__pycache__/,,,,False,delete_candidate,low-risk junk (cache / temp / editor backup)
